Year,Month,Index
1890,May,30.37261123
1890,Jun,30.21859191
1890,Jul,30.15698417
1890,Aug,30.12618031
1890,Sep,30.34180737
1890,Oct,30.37261123
1890,Nov,30.49582669
1890,Dec,30.21859191
1891,Jan,30.43421896
1891,Feb,30.49582669
1891,Mar,30.28019964
1891,Apr,30.28019964
1891,May,30.4034151
1891,Jun,29.87974939
1891,Jul,29.66412233
1891,Aug,29.78733779
1891,Sep,29.94135712
1891,Oct,29.91055325
1891,Nov,29.6025146
1891,Dec,30.21859191
1892,Jan,29.38688754
1892,Feb,29.54090687
1892,Mar,29.72573006
1892,Apr,30.15698417
1892,May,30.00296485
1892,Jun,29.94135712
1892,Jul,29.78733779
1892,Aug,30.00296485
1892,Sep,29.91055325
1892,Oct,29.87974939
1892,Nov,30.00296485
1892,Dec,30.15698417
1893,Jan,30.12618031
1893,Feb,30.09537644
1893,Mar,30.06457258
1893,Apr,30.00296485
1893,May,29.69492619
1893,Jun,30.09537644
1893,Jul,30.12618031
1893,Aug,30.21859191
1893,Sep,30.4034151
1893,Oct,30.61904215
1893,Nov,30.71145375
1893,Dec,30.74225762
1894,Jan,30.49582669
1894,Feb,30.55743442
1894,Mar,30.64984602
1894,Apr,30.95788467
1894,May,31.2043156
1894,Jun,31.69717744
1894,Jul,31.72798131
1894,Aug,31.75878517
1894,Sep,32.28245088
1894,Oct,32.59048954
1894,Nov,32.99093979
1894,Dec,32.96013592
1895,Jan,33.05254752
1895,Feb,33.69942869
1895,Mar,33.94585961
1895,Apr,34.43872146
1895,May,35.14721036
1895,Jun,35.91730699
1895,Jul,36.19454178
1895,Aug,35.42444515
1895,Sep,36.44097271
1895,Oct,36.99544228
1895,Nov,38.78206647
1895,Dec,39.52135924
1896,Jan,40.29145587
1896,Feb,41.52361049
1896,Mar,43.12541149
1896,Apr,43.24862695
1896,May,43.61827333
1896,Jun,42.41692258
1896,Jul,42.7557651
1896,Aug,42.7557651
1896,Sep,43.71068493
1896,Oct,44.97364341
1896,Nov,44.91203568
1896,Dec,45.65132844
1897,Jan,45.83615164
1897,Feb,45.83615164
1897,Mar,46.39062121
1897,Apr,46.29820962
1897,May,45.9593671
1897,Jun,46.45222894
1897,Jul,46.11338642
1897,Aug,46.14419029
1897,Sep,45.99017096
1897,Oct,46.85267919
1897,Nov,46.63705214
1897,Dec,49.40940002
1898,Jan,44.91203568
1898,Feb,45.25087819
1898,Mar,44.91203568
1898,Apr,45.37409366
1898,May,44.94283954
1898,Jun,45.43570139
1898,Jul,45.58972071
1898,Aug,45.9593671
1898,Sep,46.14419029
1898,Oct,47.31473717
1898,Nov,47.19152171
1898,Dec,47.4687565
1899,Jan,47.22232558
1899,Feb,48.91653817
1899,Mar,48.88573431
1899,Apr,46.91428692
1899,May,49.53261548
1899,Jun,46.39062121
1899,Jul,46.02097483
1899,Aug,47.31473717
1899,Sep,45.1584666
1899,Oct,47.00669852
1899,Nov,51.31923967
1899,Dec,48.02322608
1900,Jan,47.74599129
1900,Feb,47.40714877
1900,Mar,46.02097483
1900,Apr,45.28168206
1900,May,45.71293617
1900,Jun,45.28168206
1900,Jul,45.22007433
1900,Aug,44.85042795
1900,Sep,44.81962408
1900,Oct,44.91203568
1900,Nov,44.54238929
1900,Dec,43.95711585
1901,Jan,44.41917383
1901,Feb,44.57319316
1901,Mar,44.78882021
1901,Apr,44.48078156
1901,May,43.5566656
1901,Jun,43.27943081
1901,Jul,42.7557651
1901,Aug,42.47853031
1901,Sep,42.60174577
1901,Oct,43.5566656
1901,Nov,43.61827333
1901,Dec,43.12541149
1902,Jan,43.98791972
1902,Feb,44.01872358
1902,Mar,43.6490772
1902,Apr,42.8481767
1902,May,42.57094191
1902,Jun,42.50933418
1902,Jul,42.57094191
1902,Aug,42.50933418
1902,Sep,42.66335351
1902,Oct,43.06380376
1902,Nov,43.43345014
1902,Dec,43.31023468
1903,Jan,43.12541149
1903,Feb,43.52586174
1903,Mar,42.44772645
1903,Apr,40.29145587
1903,May,41.77004141
1903,Jun,41.30798343
1903,Jul,40.4454752
1903,Aug,40.04502495
1903,Sep,39.70618243
1903,Oct,39.49055537
1903,Nov,39.42894764
1903,Dec,39.67537857
1904,Jan,39.86020176
1904,Feb,39.98341722
1904,Mar,39.42894764
1904,Apr,37.2418732
1904,May,39.6445747
1904,Jun,39.18251672
1904,Jul,39.92180949
1904,Aug,42.63254964
1904,Sep,40.69190612
1904,Oct,41.12316024
1904,Nov,41.67762981
1904,Dec,42.57094191
1905,Jan,41.58521822
1905,Feb,41.12316024
1905,Mar,41.30798343
1905,Apr,40.99994478
1905,May,42.0472762
1905,Jun,42.7557651
1905,Jul,43.21782308
1905,Aug,43.24862695
1905,Sep,43.21782308
1905,Oct,43.5566656
1905,Nov,43.37184241
1905,Dec,42.57094191
1906,Jan,42.44772645
1906,Feb,42.60174577
1906,Mar,42.20129553
1906,Apr,41.86245301
1906,May,42.50933418
1906,Jun,42.47853031
1906,Jul,42.23209939
1906,Aug,42.50933418
1906,Sep,43.03299989
1906,Oct,43.5566656
1906,Nov,43.61827333
1906,Dec,42.41692258
1907,Jan,42.7557651
1907,Feb,42.35531485
1907,Mar,42.01647233
1907,Apr,41.9548646
1907,May,41.52361049
1907,Jun,41.3387873
1907,Jul,40.59949453
1907,Aug,40.10663268
1907,Sep,40.19904428
1907,Oct,40.75351385
1907,Nov,40.16824041
1907,Dec,39.42894764
1908,Jan,39.21332059
1908,Feb,39.05930126
1908,Mar,39.36733991
1908,Apr,39.12090899
1908,May,39.58296697
1908,Jun,39.18251672
1908,Jul,39.49055537
1908,Aug,39.61377084
1908,Sep,38.90528193
1908,Oct,39.02849739
1908,Nov,38.87447807
1908,Dec,38.28920463
1909,Jan,39.55216311
1909,Feb,38.65885101
1909,Mar,38.81287034
1909,Apr,38.65885101
1909,May,39.58296697
1909,Jun,39.7369863
1909,Jul,39.92180949
1909,Aug,39.79859403
1909,Sep,39.95261336
1909,Oct,41.1539641
1909,Nov,41.2463757
1909,Dec,41.89325687
1910,Jan,42.78656897
1910,Feb,42.63254964
1910,Mar,42.35531485
1910,Apr,42.57094191
1910,May,43.12541149
1910,Jun,42.63254964
1910,Jul,42.66335351
1910,Aug,43.21782308
1910,Sep,43.49505787
1910,Oct,44.51158543
1910,Nov,44.97364341
1910,Dec,45.55891685
1911,Jan,45.62052458
1911,Feb,44.94283954
1911,Mar,44.81962408
1911,Apr,44.23435064
1911,May,43.6490772
1911,Jun,43.31023468
1911,Jul,43.98791972
1911,Aug,44.48078156
1911,Sep,44.60399702
1911,Oct,44.60399702
1911,Nov,44.23435064
1911,Dec,44.29595837
1912,Jan,44.91203568
1912,Feb,44.29595837
1912,Mar,44.04952745
1912,Apr,43.67988106
1912,May,45.066055
1912,Jun,45.55891685
1912,Jul,44.72721248
1912,Aug,44.2651545
1912,Sep,44.2651545
1912,Oct,45.68213231
1912,Nov,45.65132844
1912,Dec,44.57319316
1913,Jan,45.80534777
1913,Feb,45.22007433
1913,Mar,43.21782308
1913,Apr,43.27943081
1913,May,43.92631198
1913,Jun,43.86470425
1913,Jul,42.94058829
1913,Aug,42.66335351
1913,Sep,42.20129553
1913,Oct,43.21782308
1913,Nov,44.04952745
1913,Dec,43.5566656
1914,Jan,43.40264627
1914,Feb,43.06380376
1914,Mar,42.90978443
1914,Apr,42.78105508
1914,May,42.78105508
1914,Jun,42.78105508
1914,Jul,42.78105508
1914,Aug,42.78105508
1914,Sep,42.78105508
1914,Oct,37.50315159
1914,Nov,37.2027831
1914,Dec,36.30167763
1915,Jan,36.55913633
1915,Feb,36.04421892
1915,Mar,35.2718428
1915,Apr,32.74016552
1915,May,31.83906005
1915,Jun,31.9677894
1915,Jul,31.75324048
1915,Aug,32.05360897
1915,Sep,32.22524811
1915,Oct,32.22524811
1915,Nov,33.42672207
1915,Dec,32.86889487
1916,Jan,33.25508293
1916,Feb,33.64127099
1916,Mar,35.65803086
1916,Apr,37.58897116
1916,May,37.71770051
1916,Jun,37.80352008
1916,Jul,36.60204612
1916,Aug,36.98823418
1916,Sep,35.87257978
1916,Oct,35.18602323
1916,Nov,35.2718428
1916,Dec,35.22893302
1917,Jan,36.04421892
1917,Feb,36.13003849
1917,Mar,36.43040698
1917,Apr,37.58897116
1917,May,37.63188094
1917,Jun,37.67479073
1917,Jul,38.14679836
1917,Aug,38.40425706
1917,Sep,38.87626469
1917,Oct,39.51991146
1917,Nov,39.56282124
1917,Dec,38.18970814
1918,Jan,37.37442224
1918,Feb,37.63188094
1918,Mar,38.36134728
1918,Apr,39.47700167
1918,May,41.49376154
1918,Jun,42.73814529
1918,Jul,44.11125839
1918,Aug,43.51052141
1918,Sep,43.51052141
1918,Oct,44.79781494
1918,Nov,44.49744645
1918,Dec,44.54035624
1919,Jan,43.46761163
1919,Feb,45.61310085
1919,Mar,46.2996574
1919,Apr,47.45822158
1919,May,47.15785309
1919,Jun,47.24367266
1919,Jul,48.05895856
1919,Aug,47.07203352
1919,Sep,45.99928891
1919,Oct,46.5571161
1919,Nov,47.62986072
1919,Dec,47.93022921
1920,Jan,44.11125839
1920,Feb,40.29228758
1920,Mar,37.07405375
1920,Apr,37.88933965
1920,May,36.00130914
1920,Jun,36.13003849
1920,Jul,34.1561884
1920,Aug,34.88565474
1920,Sep,32.48270681
1920,Oct,33.29799272
1920,Nov,33.29799272
1920,Dec,32.95471444
1921,Jan,32.31106767
1921,Feb,33.16926336
1921,Mar,33.3409025
1921,Apr,33.85581991
1921,May,33.85581991
1921,Jun,33.55545142
1921,Jul,32.26815789
1921,Aug,32.7830753
1921,Sep,33.3409025
1921,Oct,33.77433423
1921,Nov,34.27444777
1921,Dec,35.30801575
1922,Jan,38.04196975
1922,Feb,38.30869697
1922,Mar,38.14199246
1922,Apr,38.90883322
1922,May,39.40894676
1922,Jun,39.90906029
1922,Jul,40.34249203
1922,Aug,39.84237849
1922,Sep,39.20890134
1922,Oct,39.34226495
1922,Nov,40.07576481
1922,Dec,40.60921925
1923,Jan,41.47608271
1923,Feb,41.07599188
1923,Mar,40.90928737
1923,Apr,39.17556044
1923,May,38.6087651
1923,Jun,39.14221954
1923,Jul,39.00885593
1923,Aug,39.04219683
1923,Sep,38.642106
1923,Oct,38.97551502
1923,Nov,40.17578751
1923,Dec,39.77569668
1924,Jan,39.84237849
1924,Feb,39.90906029
1924,Mar,39.9757421
1924,Apr,40.14244661
1924,May,40.54253744
1924,Jun,40.24246932
1924,Jul,40.64256015
1924,Aug,42.07621896
1924,Sep,42.30960527
1924,Oct,43.00976423
1924,Nov,43.07644603
1924,Dec,42.40962798
1925,Jan,42.30960527
1925,Feb,41.87617354
1925,Mar,41.84283264
1925,Apr,41.40940091
1925,May,42.37628708
1925,Jun,42.20958257
1925,Jul,43.17646874
1925,Aug,44.07667311
1925,Sep,44.17669581
1925,Oct,44.21003672
1925,Nov,43.87662769
1925,Dec,43.07644603
1926,Jan,42.90974152
1926,Feb,43.67658228
1926,Mar,44.54344574
1926,Apr,44.27671852
1926,May,45.14358199
1926,Jun,45.51033191
1926,Jul,44.84351386
1926,Aug,45.3102865
1926,Sep,45.24360469
1926,Oct,46.17714996
1926,Nov,46.6439226
1926,Dec,46.34385448
1927,Jan,46.81062711
1927,Feb,47.21071794
1927,Mar,47.17737704
1927,Apr,47.34408155
1927,May,47.64414967
1927,Jun,48.07758141
1927,Jul,48.67771765
1927,Aug,48.64437675
1927,Sep,48.97778577
1927,Oct,49.3111948
1927,Nov,49.24451299
1927,Dec,50.57814909
1928,Jan,51.57837617
1928,Feb,52.61194415
1928,Mar,50.91155812
1928,Apr,50.57814909
1928,May,51.41167166
1928,Jun,52.24519422
1928,Jul,52.91201227
1928,Aug,53.14539859
1928,Sep,52.94535317
1928,Oct,54.47903469
1928,Nov,54.01226205
1928,Dec,53.71219393
1929,Jan,53.17873949
1929,Feb,52.47858054
1929,Mar,52.64528505
1929,Apr,54.01226205
1929,May,54.81244371
1929,Jun,55.14585274
1929,Jul,53.61217122
1929,Aug,49.01112668
1929,Sep,49.04446758
1929,Oct,48.91110397
1929,Nov,48.77774036
1929,Dec,48.44433133
1930,Jan,49.3111948
1930,Feb,47.91087689
1930,Mar,45.17692289
1930,Apr,45.74371823
1930,May,43.67658228
1930,Jun,44.87685477
1930,Jul,42.34294618
1930,Aug,41.74280993
1930,Sep,39.50896946
1930,Oct,39.74235578
1930,Nov,39.60899217
1930,Dec,39.67567398
1931,Jan,37.77524253
1931,Feb,34.07440236
1931,Mar,34.54117499
1931,Apr,35.14131124
1931,May,32.74076626
1931,Jun,29.84010774
1931,Jul,33.54094792
1931,Aug,33.14085709
1931,Sep,30.24019857
1931,Oct,30.94035752
1931,Nov,30.57360759
1931,Dec,30.90701662
1932,Jan,28.17306261
1932,Feb,30.6736303
1932,Mar,26.30597207
1932,Apr,28.17306261
1932,May,30.84033481
1932,Jun,32.27399362
1932,Jul,32.10728911
1932,Aug,32.27399362
1932,Sep,31.9405846
1932,Oct,32.14063001
1932,Nov,32.0406073
1932,Dec,32.07394821
1933,Jan,32.10728911
1933,Feb,33.47426611
1933,Mar,35.00794763
1933,Apr,37.24178809
1933,May,37.47517441
1933,Jun,37.84192434
1933,Jul,36.80835636
1933,Aug,35.90815199
1933,Sep,36.14153831
1933,Oct,37.94194705
1933,Nov,38.6087651
1933,Dec,38.74212871
1934,Jan,39.10887863
1934,Feb,38.642106
1934,Mar,38.17533336
1934,Apr,37.64187892
1934,May,37.20844719
1934,Jun,37.10842448
1934,Jul,37.50851531
1934,Aug,37.97528795
1934,Sep,37.84192434
1934,Oct,38.57542419
1934,Nov,37.90860614
1934,Dec,36.67499275
1935,Jan,37.17510629
1935,Feb,38.14199246
1935,Mar,38.54208329
1935,Apr,38.54208329
1935,May,39.17556044
1935,Jun,37.57519712
1935,Jul,37.54185622
1935,Aug,39.44228766
1935,Sep,40.0424239
1935,Oct,41.3093782
1935,Nov,42.24292347
1935,Dec,41.74280993
1936,Jan,42.37628708
1936,Feb,41.60944632
1936,Mar,41.70946903
1936,Apr,42.04287805
1936,May,43.17646874
1936,Jun,43.57655957
1936,Jul,45.3102865
1936,Aug,45.81040004
1936,Sep,45.91042274
1936,Oct,46.24383177
1936,Nov,46.07712726
1936,Dec,45.57701372
1937,Jan,44.81017296
1937,Feb,44.07667311
1937,Mar,43.04310513
1937,Apr,42.97642332
1937,May,42.94308242
1937,Jun,41.14267369
1937,Jul,39.14221954
1937,Aug,38.10865156
1937,Sep,38.50874239
1937,Oct,38.37537878
1937,Nov,37.17510629
1937,Dec,35.00794763
1938,Jan,36.27490192
1938,Feb,35.37469755
1938,Mar,34.84124311
1938,Apr,36.44160643
1938,May,36.0081747
1938,Jun,34.80790221
1938,Jul,35.34135665
1938,Aug,35.67476568
1938,Sep,34.80790221
1938,Oct,34.6078568
1938,Nov,34.40781138
1938,Dec,34.20776597
1939,Jan,33.3409025
1939,Feb,34.17442506
1939,Mar,33.97437965
1939,Apr,33.64097062
1939,May,33.40758431
1939,Jun,31.9405846
1939,Jul,33.24087979
1939,Aug,33.70765243
1939,Sep,33.60762972
1939,Oct,33.60762972
1939,Nov,34.20776597
1939,Dec,34.57451589
1940,Jan,34.34112958
1940,Feb,32.44069813
1940,Mar,28.80653976
1940,Apr,28.17306261
1940,May,29.10660788
1940,Jun,29.3733351
1940,Jul,30.24019857
1940,Aug,31.14040294
1940,Sep,31.17374384
1940,Oct,31.84056189
1940,Nov,31.30710745
1940,Dec,31.04038023
1941,Jan,30.94035752
1941,Feb,31.24042564
1941,Mar,31.37378925
1941,Apr,32.17397091
1941,May,32.74076626
1941,Jun,33.3409025
1941,Jul,33.17419799
1941,Aug,33.74099333
1941,Sep,33.20753889
1941,Oct,33.74099333
1941,Nov,32.40735723
1941,Dec,32.20731182
1942,Jan,32.17397091
1942,Feb,32.40735723
1942,Mar,32.70742535
1942,Apr,32.74076626
1942,May,33.00749348
1942,Jun,33.57428882
1942,Jul,34.77456131
1942,Aug,35.67476568
1942,Sep,35.54140207
1942,Oct,36.57497004
1942,Nov,36.47494734
1942,Dec,36.67499275
1943,Jan,37.14176539
1943,Feb,37.40849261
1943,Mar,37.3418108
1943,Apr,38.00862885
1943,May,38.14199246
1943,Jun,38.40871968
1943,Jul,38.30869697
1943,Aug,37.74190163
1943,Sep,37.84192434
1943,Oct,38.24201517
1943,Nov,38.57542419
1943,Dec,38.642106
1944,Jan,38.6754469
1944,Feb,39.04219683
1944,Mar,39.60899217
1944,Apr,40.07576481
1944,May,40.20912842
1944,Jun,39.40894676
1944,Jul,39.54231037
1944,Aug,39.9757421
1944,Sep,39.9757421
1944,Oct,40.37583293
1944,Nov,40.20912842
1944,Dec,40.44251473
1945,Jan,40.84260556
1945,Feb,41.17601459
1945,Mar,41.17601459
1945,Apr,41.57610542
1945,May,40.54253744
1945,Jun,40.84260556
1945,Jul,41.3427191
1945,Aug,41.70946903
1945,Sep,41.80949174
1945,Oct,42.24292347
1945,Nov,42.10955986
1945,Dec,41.60944632
1946,Jan,42.24292347
1946,Feb,43.30983235
1946,Mar,44.14335491
1946,Apr,44.0433322
1946,May,43.30983235
1946,Jun,42.00953715
1946,Jul,41.2760373
1946,Aug,42.27626437
1946,Sep,43.40985506
1946,Oct,43.77660498
1946,Nov,42.90974152
1946,Dec,43.30983235
1947,Jan,42.87640062
1947,Feb,43.44319596
1947,Mar,43.27649145
1947,Apr,43.57655957
1947,May,40.90928737
1947,Jun,39.34226495
1947,Jul,39.64233307
1947,Aug,40.0424239
1947,Sep,41.07599188
1947,Oct,41.67612813
1947,Nov,40.40917383
1947,Dec,40.0424239
1948,Jan,41.37606
1948,Feb,42.07621896
1948,Mar,41.67612813
1948,Apr,40.57587834
1948,May,40.47585564
1948,Jun,40.30915112
1948,Jul,40.20912842
1948,Aug,40.64256015
1948,Sep,40.54253744
1948,Oct,40.64256015
1948,Nov,40.67590105
1948,Dec,39.37560585
1949,Jan,39.20890134
1949,Feb,39.37560585
1949,Mar,37.84192434
1949,Apr,37.275129
1949,May,37.275129
1949,Jun,38.00862885
1949,Jul,39.14221954
1949,Aug,38.37537878
1949,Sep,38.97551502
1949,Oct,39.17556044
1949,Nov,39.00885593
1949,Dec,39.20890134
1950,Jan,39.54231037
1950,Feb,39.70901488
1950,Mar,40.34249203
1950,Apr,39.37560585
1950,May,39.47562856
1950,Jun,40.50919654
1950,Jul,41.04265098
1950,Aug,41.38851601
1950,Sep,40.52385342
1950,Oct,41.82084731
1950,Nov,43.29077371
1950,Dec,41.4173381
1951,Jan,44.81834429
1951,Feb,46.2882707
1951,Mar,46.23062652
1951,Apr,43.37723997
1951,May,44.47247926
1951,Jun,46.05769401
1951,Jul,46.25944861
1951,Aug,42.54139947
1951,Sep,41.50380436
1951,Oct,38.79615597
1951,Nov,38.14955337
1951,Dec,36.85634818
1952,Jan,38.59409266
1952,Feb,36.00768226
1952,Mar,34.83571505
1952,Apr,37.05841149
1952,May,38.67491799
1952,Jun,38.67491799
1952,Jul,38.91739396
1952,Aug,38.83656864
1952,Sep,39.40234591
1952,Oct,40.33183715
1952,Nov,41.42297904
1952,Dec,41.786693
1953,Jan,40.77637644
1953,Feb,39.28110792
1953,Mar,39.76605987
1953,Apr,40.93802709
1953,May,42.23123228
1953,Jun,43.32237417
1953,Jul,44.3731034
1953,Aug,45.42383262
1953,Sep,45.70672126
1953,Oct,47.32322776
1953,Nov,48.69725828
1953,Dec,48.77808361
1954,Jan,50.79871673
1954,Feb,53.10223849
1954,Mar,53.78925375
1954,Apr,55.2441096
1954,May,58.35588461
1954,Jun,59.68950247
1954,Jul,62.63962683
1954,Aug,61.91219891
1954,Sep,61.46765962
1954,Oct,64.70067262
1954,Nov,59.97239111
1954,Dec,59.20455052
1955,Jan,60.57858105
1955,Feb,63.40746742
1955,Mar,67.04460704
1955,Apr,67.89327296
1955,May,63.20540411
1955,Jun,62.0334369
1955,Jul,59.85115312
1955,Aug,60.82105702
1955,Sep,62.43756352
1955,Oct,59.4470265
1955,Nov,56.37566415
1955,Dec,56.13318818
1956,Jan,61.18477098
1956,Feb,58.76001124
1956,Mar,58.51753526
1956,Apr,58.51753526
1956,May,59.48743916
1956,Jun,58.96207455
1956,Jul,57.95175799
1956,Aug,53.9509044
1956,Sep,56.82020344
1956,Oct,60.65940637
1956,Nov,61.10394566
1956,Dec,61.3868343
1957,Jan,64.98356126
1957,Feb,65.38768788
1957,Mar,66.23635379
1957,Apr,66.47882977
1957,May,64.6198473
1957,Jun,58.63877325
1957,Jul,55.12287161
1957,Aug,55.80988688
1957,Sep,54.9208083
1957,Oct,53.76747133
1957,Nov,50.9665101
1957,Dec,54.31667941
1958,Jan,56.84303659
1958,Feb,57.22748225
1958,Mar,60.08336428
1958,Apr,60.1932059
1958,May,63.70813763
1958,Jun,65.85004915
1958,Jul,67.99196068
1958,Aug,68.65101038
1958,Sep,73.15451666
1958,Oct,71.78149645
1958,Nov,73.59388312
1958,Dec,74.03324959
1959,Jan,77.3834189
1959,Feb,79.85485527
1959,Mar,80.0196177
1959,Apr,78.59167668
1959,May,85.3469361
1959,Jun,83.58947023
1959,Jul,95.78188968
1959,Aug,98.14348443
1959,Sep,104.8987439
1959,Oct,104.3495358
1959,Nov,102.1527034
1959,Dec,102.9765156
1960,Jan,97.2647515
1960,Feb,100.7796832
1960,Mar,98.03364282
1960,Apr,98.19840524
1960,May,103.5257236
1960,Jun,102.4822283
1960,Jul,103.8552485
1960,Aug,98.69269252
1960,Sep,99.95587111
1960,Oct,104.569219
1960,Nov,109.0727253
1960,Dec,113.740994
1961,Jan,116.2124304
1961,Feb,114.7295685
1961,Mar,105.5028727
1961,Apr,102.5920699
1961,May,98.5828509
1961,Jun,97.15490989
1961,Jul,94.73839432
1961,Aug,95.9466521
1961,Sep,97.42951393
1961,Oct,97.64919716
1961,Nov,98.5828509
1961,Dec,96.05649372
1962,Jan,100.56
1962,Feb,96.645
1962,Mar,88.72
1962,Apr,87.655
1962,May,92.4
1962,Jun,89.985
1962,Jul,91.53
1962,Aug,95.185
1962,Sep,94.95
1962,Oct,94.49
1962,Nov,95.7
1962,Dec,97.67
1963,Jan,98.54
1963,Feb,99.01
1963,Mar,98.09
1963,Apr,99.08
1963,May,102.01
1963,Jun,103.52
1963,Jul,105.11
1963,Aug,106.22
1963,Sep,107.86
1963,Oct,105.53
1963,Nov,102.07
1963,Dec,104.87
1964,Jan,106.23
1964,Feb,104.76
1964,Mar,103.36
1964,Apr,107.25
1964,May,108.3
1964,Jun,108.84
1964,Jul,106.13
1964,Aug,101.19
1964,Sep,97.43
1964,Oct,99
1964,Nov,101.11
1964,Dec,97.43
1965,Jan,98.2
1965,Feb,100.11
1965,Mar,96.18
1965,Apr,93.53
1965,May,95.18
1965,Jun,97.24
1965,Jul,102.51
1965,Aug,104.99
1965,Sep,103.52
1965,Oct,105.12
1965,Nov,108.23
1965,Dec,105.73
1966,Jan,104.87
1966,Feb,107.92
1966,Mar,109.45
1966,Apr,104.81
1966,May,93.6
1966,Jun,92.52
1966,Jul,91.59
1966,Aug,89.88
1966,Sep,92.48
1966,Oct,95.8
1966,Nov,95.23
1966,Dec,96.43
1967,Jan,101.59
1967,Feb,103.6
1967,Mar,104.03
1967,Apr,106.49
1967,May,107.5
1967,Jun,112.65
1967,Jul,118.61
1967,Aug,124.12
1967,Sep,122.18
1967,Oct,123.7
1967,Nov,127.01
1967,Dec,129.96
1968,Jan,144.27
1968,Feb,149.15
1968,Mar,152.19
1968,Apr,160.18
1968,May,163.84
1968,Jun,166.76
1968,Jul,161.82
1968,Aug,163.97
1968,Sep,168.6
1968,Oct,176.7
1968,Nov,171.28
1968,Dec,163.53
1969,Jan,161.16
1969,Feb,152.15
1969,Mar,141.21
1969,Apr,136.49
1969,May,136.31
1969,Jun,139.17
1969,Jul,136.91
1969,Aug,138.21
1969,Sep,142.31
1969,Oct,150.25
1969,Nov,146.31
1969,Dec,142.84
1970,Jan,139.58
1970,Feb,124.49
1970,Mar,121.86
1970,Apr,125.78
1970,May,129.44
1970,Jun,132.33
1970,Jul,140.99
1970,Aug,132.71
1970,Sep,133.61
1970,Oct,136.7
1970,Nov,135.52
1970,Dec,135.13
1971,Jan,146.7
1971,Feb,163.54
1971,Mar,164.36
1971,Apr,176.04
1971,May,179.33
1971,Jun,184.92
1971,Jul,180.73
1971,Aug,176.56
1971,Sep,187.66
1971,Oct,198.28
1971,Nov,205
1971,Dec,214.39
1972,Jan,222.68
1972,Feb,224.15
1972,Mar,211.61
1972,Apr,216.05
1972,May,223.73
1972,Jun,209.48
1972,Jul,206.16
1972,Aug,214.22
1972,Sep,221.39
1972,Oct,210.48
1972,Nov,192.88
1972,Dec,187.48
1973,Jan,190.98
1973,Feb,188.89
1973,Mar,195.23
1973,Apr,184.24
1973,May,178.68
1973,Jun,176.49
1973,Jul,184.09
1973,Aug,175.09
1973,Sep,144.97
1973,Oct,145.1
1973,Nov,142.24
1973,Dec,130.57
1974,Jan,126
1974,Feb,126.65
1974,Mar,111.72
1974,Apr,105.86
1974,May,92.52
1974,Jun,83.73
1974,Jul,78.97
1974,Aug,72.36
1974,Sep,65.26
1974,Oct,77.72
1974,Nov,112.36
1974,Dec,124.48
1975,Jan,131.13
1975,Feb,143.85
1975,Mar,143.76
1975,Apr,133.55
1975,May,129.09
1975,Jun,142.91
1975,Jul,147.61
1975,Aug,156.59
1975,Sep,154.28
1975,Oct,166.68
1975,Nov,167.79
1975,Dec,165.73
1976,Jan,166.44
1976,Feb,167.72
1976,Mar,156.16
1976,Apr,157.7
1976,May,150.86
1976,Jun,142.08
1976,Jul,124.56
1976,Aug,129.19
1976,Sep,141.53
1976,Oct,160.39
1976,Nov,166.9
1976,Dec,175.16
1977,Jan,174.52
1977,Feb,190.07
1977,Mar,187.14
1977,Apr,186.86
1977,May,199.78
1977,Jun,219.01
1977,Jul,223.09
1977,Aug,208.9
1977,Sep,211.56
1977,Oct,211.89
1977,Nov,199.78
1977,Dec,200.25
1978,Jan,204.3
1978,Feb,215.28
1978,Mar,213.22
1978,Apr,216.64
1978,May,233.33
1978,Jun,234.73
1978,Jul,227.82
1978,Aug,218.53
1978,Sep,224.4
1978,Oct,223.62
1978,Nov,225.09
1978,Dec,255
1979,Jan,269.95
1979,Feb,269.52
1979,Mar,253.54
1979,Apr,244.78
1979,May,246.09
1979,Jun,249.93
1979,Jul,251.71
1979,Aug,226
1979,Sep,230.77
1979,Oct,240.85
1979,Nov,257.99
1979,Dec,248.54
1980,Jan,246.1
1980,Feb,249.3
1980,Mar,261.2
1980,Apr,280.9
1980,May,282.58
1980,Jun,292.27
1980,Jul,298.43
1980,Aug,305.05
1980,Sep,292.72
1980,Oct,284.73
1980,Nov,295.2
1980,Dec,301.24
1981,Jan,320.72
1981,Feb,321.52
1981,Mar,316.97
1981,Apr,315.44
1981,May,329.62
1981,Jun,308.65
1981,Jul,286.5
1981,Aug,304.88
1981,Sep,310.04
1981,Oct,314.64
1981,Nov,325.61
1981,Dec,322.41
1982,Jan,323.05
1982,Feb,332.57
1982,Mar,330.27
1982,Apr,329.5
1982,May,336.1
1982,Jun,356.9
1982,Jul,373.12
1982,Aug,383.35
1982,Sep,379.4
1982,Oct,391.38
1982,Nov,404.79
1982,Dec,412.48
1983,Jan,433.22
1983,Feb,426.87
1983,Mar,448.23
1983,Apr,443.47
1983,May,455.83
1983,Jun,448.56
1983,Jul,435.02
1983,Aug,451.84
1983,Sep,464.97
1983,Oct,491.58
1983,Nov,490.55
1983,Dec,515.64
1984,Jan,524.38
1984,Feb,514.08
1984,Mar,492.26
1984,Apr,475.6
1984,May,507.28
1984,Jun,524.33
1984,Jul,532.49
1984,Aug,553.29
1984,Sep,577.75
1984,Oct,604.8
